"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34"
"1",1.10948988774016,0.930313503389873,0.508164646866726,0.545153375134347,0.512681168038194,0.400458429036125,0.752780560917617,0.621996548442481,0.7234331386787,0.791126586034911,1.52205060901853,0.769866741542259,0.470855837150327,0.471208205992911,0.751483990658094,0.507887192055156,0.641905443970771,1.46413991888805,0.777645009409606,1.43334796106108,0.827555362324214,1.24980342589225,0.589926807566178,0.732603380063283,0.742907663895484,1.28977183017479,1.22963278828242,0.792715849940651,0.570455759498766,0.57336184919375,1.54586130360148,1.2285176445497,0.624444121452363,0.504737577915493
"2",1.11835500824123,0.941726126126617,0.509648882638718,0.551364711928678,0.528598489935354,0.413044059610027,0.762542643706607,0.623056538180042,0.716854310375071,0.807681795256002,1.52160935460044,0.765436736345503,0.487169243075466,0.471095740873279,0.736840780588039,0.518455842361229,0.63932104140641,1.46166970299707,0.784903683525189,1.42900615897462,0.829264122941645,1.24673358685661,0.583040634789607,0.732884518090209,0.752598784621866,1.29134809347086,1.2201207389243,0.805417655910386,0.568599489716859,0.581711081260987,1.54529979498794,1.22257760065797,0.619836901630976,0.523803128891939
"3",1.11414928654646,0.967553714101648,0.522955479087291,0.55671083121521,0.516145522514604,0.426337315385352,0.766499620642681,0.632772772749551,0.727341316425467,0.814643353481367,1.52654035620735,0.781010275843894,0.488001752763792,0.488109376342362,0.749721862611025,0.510657075686807,0.64915098510277,1.46621619245449,0.794143319128241,1.42950785437245,0.84546728348158,1.24320886930177,0.581456330904013,0.741155149904023,0.746634149313144,1.28964316755066,1.23075789136163,0.810429562664433,0.570609782864582,0.582751578680576,1.54543355093736,1.22123404559808,0.622823635430256,0.522513734681022
"4",1.11756370052952,0.971037459214537,0.535433373008267,0.562700119994441,0.529669078086309,0.438626528476468,0.774080892718233,0.628128467715901,0.732755905340516,0.813127774025017,1.52668902702926,0.77468041570446,0.486133452809877,0.498520042528523,0.744923745522088,0.53212189785073,0.657589566400012,1.46510993400762,0.7968933323885,1.42802367281217,0.845539092666161,1.24544868989635,0.60024445416183,0.742169578062894,0.754380563755973,1.28841250468824,1.22930334293008,0.82402848409007,0.572343406352693,0.596987155509255,1.5453714545454,1.21993269446297,0.623816532899577,0.536801496508685
"5",1.11406676480454,0.987348013220262,0.54427802974523,0.571542549229818,0.528756720824119,0.444180078495892,0.773687853693716,0.637972888961664,0.724870790203801,0.810143873368035,1.53104241744743,0.772703353594915,0.497938327602914,0.498604640843667,0.748229874445886,0.539824081519612,0.674972448364259,1.4649621640427,0.817157612874711,1.4282923738958,0.853599927508157,1.2524551021993,0.593702613071926,0.735471736843269,0.755522559892838,1.28737959902076,1.22258538293881,0.828293121135587,0.576236774204483,0.599735687797547,1.55003096824136,1.22505068800938,0.635136064862299,0.531379713244
"6",1.10055724521285,0.998342684230867,0.548945211071364,0.584730739254732,0.53773505478573,0.457616124021941,0.787827394206173,0.642865096443636,0.724768193302853,0.798793924884344,1.53177493764141,0.772209904554193,0.490545625799434,0.502674784259865,0.742859668434848,0.544698343972179,0.68018496853666,1.46701204341121,0.817010397153155,1.43054336125084,0.851555048921192,1.25130033400662,0.600641214858824,0.731074142998357,0.732970660072353,1.29190791375033,1.23134212085767,0.83167517153674,0.586617479333156,0.59819261835611,1.55066753313078,1.23167449638303,0.633925691826522,0.543863425965882
"7",1.09059341345282,0.970490536444157,0.545762098186423,0.586878037048433,0.546052547909588,0.462046023791904,0.788292042918839,0.638794922869869,0.740310970952719,0.804476150162404,1.53229479719689,0.772618636871316,0.48236502379913,0.508997711011053,0.734794550686232,0.543827030270778,0.682915431363919,1.4684443167341,0.837581880163847,1.43746114281222,0.857252428297738,1.25618931438252,0.595268430556675,0.729890540245614,0.726225957004506,1.28855297377716,1.23688103582586,0.829817847733748,0.574574967830139,0.605436621321391,1.55103742460951,1.24164537316514,0.626924766423881,0.552190773481616
"8",1.08044945081238,0.94202849557571,0.545853584215087,0.594703487556672,0.545094256810832,0.460007660095991,0.785097821531479,0.640654877677331,0.73565220270672,0.801987266771962,1.53280389329968,0.77500863428877,0.488845352999721,0.512134210859923,0.729223373650656,0.54541987727005,0.696178253459287,1.47510671588314,0.831897371684309,1.43849153268324,0.842860259660329,1.26702964472101,0.594141152396333,0.72454782035144,0.7124126468927,1.29895339555297,1.22500802495297,0.823630623222363,0.580745799768681,0.608351712581,1.55145811456907,1.24006276650588,0.637897806645333,0.554213157341235
"9",1.08701202882817,0.936741603078175,0.541779755733282,0.600676530318846,0.54939550511622,0.462623004918618,0.791453741614997,0.648414555403785,0.743219756541623,0.800593916744973,1.5331849361204,0.777823983685752,0.491602218886613,0.521750212954874,0.722869168346228,0.543688948117543,0.698450352026194,1.47666258533864,0.834692997940658,1.44033548067307,0.82971855817995,1.27640099711507,0.593124118505846,0.720796255673192,0.700950505778542,1.3042280087288,1.23215337311582,0.8195969987768,0.585215684921579,0.617057800356971,1.5516894884087,1.24939643002499,0.648940802152971,0.564578686569248
"10",1.10192971139421,0.933017242991806,0.548302601093095,0.609009709539238,0.55639813678613,0.472269146685716,0.788835391198199,0.649998610249874,0.742677302649535,0.790147781098977,1.53326470493941,0.775912138675576,0.488112327651604,0.519458902734348,0.727530200504644,0.547415079224423,0.688907768491129,1.47745153537695,0.838256440206431,1.44077511217487,0.836203080976139,1.27671882269262,0.584469833642502,0.717711763542498,0.699271566199282,1.30691393579877,1.23507279740949,0.820909214542229,0.593752857462755,0.614833410633299,1.55186127075149,1.25143728411973,0.644404472752426,0.564077118975265
"11",1.0996446531179,0.932612126398625,0.552956637310245,0.617211780195352,0.560146534254277,0.474010591694604,0.792758105824414,0.638194886844026,0.734239096754337,0.79363261256088,1.53773365795987,0.777065206107547,0.493549124350705,0.511889413015789,0.728382582915617,0.553020542899101,0.691261019158591,1.47743262441714,0.835921099935357,1.44578178742626,0.832703562315006,1.27438322089021,0.583144109639433,0.735464352197628,0.695800389681819,1.30044549423006,1.23541277518114,0.821951777802661,0.596493963559372,0.614469247035494,1.55203157175835,1.24873790149332,0.648001564562005,0.56760414958301
"12",1.09021595668879,0.92966626215709,0.559106774402268,0.611155723113327,0.556433879990034,0.478682035163449,0.785480891381357,0.64359038495828,0.732392737432735,0.801610657499548,1.53764238437731,0.778767999869579,0.501798782269249,0.516658805572903,0.730684276526342,0.553411453618589,0.703630885531115,1.47691350848302,0.846612581939398,1.44576493335511,0.838802677022894,1.27637208505085,0.584589274334262,0.719504433219357,0.697570509608924,1.30009537000104,1.23614419656786,0.827888427915501,0.596638449422097,0.604632747343554,1.55187381620516,1.25076447534141,0.649722788638489,0.570489239669672
