"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34"
"1",2.22447185681015,16.5820574531409,16.1123263947067,19.1023342316744,35.8422227736842,272.365138739499,71.8250634547732,4.15450892614007,24.7374167565272,2.9550034106225,0.415651181659294,4.73881723168198,109.92473189548,66.2531055707934,19.6948562729053,66.3824008694911,7.80372598826358,0.444983112098116,12.2824219987032,0.421472657621763,3.55396741955256,0.755495685934732,62.1481626253118,4.11575661298112,26.0856146757532,0.605572569587775,15.6988073635839,7.71133770051922,39.2831767950172,139.759448365686,0.370595365848221,2.16640360652255,31.8666975952116,217.411155356636
"2",2.34256739594286,24.6830127409015,23.7755373764614,18.0460751130335,65.549809290884,458.576261059638,75.0800101619284,3.79002882201411,31.2965593048469,2.74310595282094,0.453595804938948,5.61941987200052,124.945323934716,97.0593946040348,21.1958120563425,90.4118192785409,5.27626533042527,0.501862767480115,16.392678965768,0.463951020588225,4.09481378539769,0.847114691273021,87.8124484090713,4.03354073074272,31.862327572751,0.661165676845947,7.39695396245242,6.76192366928648,45.993668105055,188.467351004062,0.40492908298788,2.04755047007148,43.7546674295532,458.431639216597
"3",2.2835669708381,28.1101221484729,31.2134661434631,18.9302302705974,82.5380412139642,640.52137715092,107.600723170329,3.60619336784677,27.3378637315475,2.64975416217834,0.439806539944455,4.35638058019436,164.465599480302,124.322279735281,23.3180888312685,102.658641263863,8.01453236315678,0.493544036803058,21.8299952093566,0.672290509097311,4.82019830401668,0.776647170303315,96.8289939211082,4.1444677516094,34.038196708038,0.611185623925408,8.13307867107814,6.57226908858239,41.279298969783,217.187708503979,0.410350200897249,1.97879361446313,50.8664316270904,1001.744089873
"4",2.72513427299343,28.0178019586028,25.9395726623228,20.0294637469704,117.389947818726,630.798857170242,113.735799773306,3.53637516905011,33.5686389851251,2.58781019182899,0.477603368636469,5.61649639632736,175.833851430628,135.09726376019,26.1599350952835,89.9246898341615,8.86723808297456,0.51989597407091,22.6863348385444,0.847146959322944,4.60509782351055,1.05322900640503,100.76389600936,4.25277204250469,31.7423464774107,0.611113947933878,8.28180650888216,5.96962030958512,49.4847574989845,254.72271487098,0.443054456503646,1.83307332827842,52.797758758814,415.997042400241
"5",2.71231183710141,29.4007704113372,26.420861926629,18.8786817180998,166.326552588834,643.970801375911,130.88466547292,2.92297773152158,35.9255919539654,2.51920884015258,0.455630945453503,4.58681581104167,221.732168867603,114.367518669558,26.616881312944,96.0457398047224,8.40976628511578,0.499245874200867,17.1895232798288,0.92723576920376,4.81185852601196,1.02067021734285,112.632165400456,4.41127549142275,29.1304526004605,0.630229406794834,8.98934940405067,6.32477968080828,51.7868328995832,224.245172430442,0.43444452457667,1.81870091671688,58.9289669600012,533.872020717493
"6",3.06208476888684,29.2119319497063,30.4437537645709,13.8655558596184,200.1217803213,716.882285133226,147.699258059541,2.58657410690071,42.4213192424828,2.41765906641749,0.41498389079866,4.44321074875466,271.385657310177,95.9618944908073,27.5904136670126,117.426114789235,8.26403519347771,0.474840594149757,20.5079036898289,1.07659984231347,5.41976780430049,0.986464012883682,125.507928719617,4.17247240632452,30.7186516491542,0.565693265290172,9.04383536656197,4.63063462829572,50.9763091628967,189.721749551977,0.398871443200935,1.72427176212784,66.2219737170607,416.432970754872
"7",3.1240362939277,27.4945495435902,33.44917429869,13.5885299114452,208.499313303183,746.401130654845,155.413191829848,2.96993333360873,42.4255540032234,2.47848481388128,0.390254212095319,4.49357448256266,302.442780679593,114.322186632207,26.5209250979952,148.445186791757,9.78447565644267,0.454233035384868,14.0544980401507,1.1893437563027,5.84190474728292,0.995691158780393,138.590748710029,4.38361330710518,37.1837755932155,0.549957689149737,9.13057873237616,5.66413703809163,63.7634604929224,187.115892510146,0.370909752889349,1.69266216522032,77.0515349478056,417.147600391549
"8",3.22071022013138,28.1546639111171,34.5465557055246,15.159113264464,235.234325648701,870.988146577034,160.592590086273,3.16813323670316,47.8229784693393,2.49833086074553,0.357908400665345,4.39677726344678,361.157406558752,135.355271138107,28.3490984245099,167.983986943552,9.65188773882756,0.432729605400048,22.8775732947566,2.02207053950884,6.98413056385255,0.981290175140379,153.452768949354,4.64450678136019,35.6164898243617,0.501044363545607,9.31478830957782,6.26845463756777,70.9838136070175,209.127041519257,0.356368951046918,1.74692045877902,85.8970178812923,418.254804059981
"9",3.23492645738475,28.9460111127942,37.5456825165886,15.3089382839189,268.856665931697,908.369707234228,162.073523572838,3.56442906340564,56.0177165030092,2.81864738052559,0.342057589844916,4.32974155306913,386.95123369046,153.404096920141,29.4661986137675,197.118032277614,9.92622841765284,0.395958290920799,31.674532079198,2.0037907135825,6.89395767694148,0.985774862448687,156.548801812065,4.76770267251713,37.3605150816345,0.484674191905293,8.93906455105899,6.32182188472699,68.0246036623258,245.428647638935,0.347176713608716,1.84089534477921,89.2348893570936,418.616006714805
"10",3.42570395797158,29.2638945803709,35.1288875336091,15.5739104033099,251.546968222212,960.378620985363,165.433727853027,3.80442195045305,61.1650642318851,3.094462585535,0.317653021955953,4.14146595449366,405.696511765247,168.327813136524,29.2428224516251,221.372381892074,10.9531882027038,0.364163351276245,33.3579627717246,2.01973710616583,7.66296589611667,0.940831895770104,164.614484981206,4.89965292829519,37.8390543517838,0.460168323838912,9.05964365594407,6.25555418700417,67.6353189264666,271.066265618534,0.315054052723608,1.87719624023628,92.8821804241855,419.786039817681
